character,true_emotion,sentence,predicted_emotion,tension_modifier,tension_idiom,tension_degree_head,tension_word_count,tension_score,raw_response,api_time,api_status
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,有時候真的覺得壓力很大。,悲傷,1,0,1,7,0.43,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：7  
Tension：0.43",1.0614039897918701,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,今天孩子們突然會唱新歌，真讓我驚喜。,驚奇,1,0,1,12,0.25,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.25",1.500154972076416,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,發現小朋友竟然自己整理玩具，好厲害。,驚奇,1,0,1,9,0.33,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.33",1.4690148830413818,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,教室裡出現了漂亮的彩繪，讓我驚訝。,驚奇,1,0,0,10,0.1,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.0198469161987305,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,小朋友第一次說出完整句子，心裡好開心。,喜悅,1,0,1,11,0.27,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",1.4156179428100586,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,看到孩子學會新技能，覺得很驚喜。,喜悅,1,0,1,9,0.33,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.33",2.3304271697998047,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,孩子們自己排隊，讓我感覺很驚奇。,驚奇,0,0,1,10,0.2,"情緒：驚奇
Modifier：0
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.20",1.3182179927825928,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,今天的活動比預期順利完成，太棒了。,喜悅,1,0,1,10,0.3,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.3926990032196045,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,收到家長的讚美，讓我很驚訝。,驚奇,0,0,0,10,0.0,"情緒：驚奇
Modifier：0
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.00",1.4638051986694336,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,孩子們玩得這麼開心，讓我感到欣慰。,喜悅,2,0,1,10,0.4,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.40",1.1454830169677734,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,突然有孩子給我一個大擁抱，太感動了。,喜悅,1,0,1,12,0.33,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.33",2.5741660594940186,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,我相信你可以自己把鞋子穿好，老師在旁邊陪你。,信任,0,0,0,15,0.0,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：0
WordCount：15  
Tension：0.00",0.9518580436706543,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,雖然今天有一點小衝突，但我知道你們其實是好朋友對吧？,信任,1,0,1,16,0.19,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：16  
Tension：0.19",1.1431968212127686,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,這首歌你昨天就快學會了，老師相信你今天一定能唱完。,信任,1,0,2,15,0.33,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：2
WordCount：15  
Tension：0.33",1.0133943557739258,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,媽媽放心，我們今天會好好照顧她，她今天的情緒很穩定。,信任,2,0,2,13,0.46,"情緒：信任
Modifier：2
Idiom：0
DegreeHead：2
WordCount：13  
Tension：0.46",1.5580787658691406,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,老師相信你已經準備好了，要不要試著自己畫看看？,期待,0,0,0,15,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：15
Tension：0.00",1.0121819972991943,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,你今天很努力坐好吃飯，老師知道你有進步了。,信任,1,0,1,13,0.31,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",1.3045833110809326,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,這個任務交給你，我相信你會做得很好。,信任,1,0,1,12,0.25,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.25",1.349120855331421,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,老師知道你不是故意打翻水杯的，我相信你以後會更小心。,信任,1,0,0,17,0.06,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：17  
Tension：0.06",1.1655311584472656,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,小朋友都很棒，老師相信你們一定能一起完成這幅畫。,信任,1,0,1,14,0.21,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：14  
Tension：0.21",1.5346989631652832,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,你上次就記得把玩具收好，我知道你這次也可以做到！,信任,1,0,0,15,0.07,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：15  
Tension：0.07",2.373128890991211,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,你今天畫的畫真漂亮，老師好喜歡！,喜悅,1,0,1,10,0.3,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.459289789199829,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,小朋友們都玩得很開心，太棒了！,喜悅,2,0,2,10,0.6,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：2
WordCount：10  
Tension：0.60",0.9292259216308594,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,大家都排隊很有秩序，老師很驕傲。,喜悅,1,0,2,12,0.42,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：2
WordCount：12  
Tension：0.42",1.2543599605560303,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,看到你學會新動作，真是太開心了。,喜悅,2,0,1,10,0.4,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.40",2.681288957595825,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,今天的故事時間很熱鬧，大家都專心聽。,喜悅,2,0,1,11,0.45,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.45",3.2333829402923584,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,小朋友們互相幫忙，讓老師很感動。,喜悅,1,0,1,10,0.3,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.6965150833129883,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,這道手工做得很用心，老師給你拍拍手。,喜悅,1,0,1,11,0.27,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",1.4600410461425781,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,大家一起唱歌跳舞，好快樂喔！,喜悅,1,0,1,8,0.38,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",1.076550006866455,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,今天天氣很好，戶外活動超有趣。,喜悅,2,0,1,8,0.63,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.63",1.0117900371551514,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,看到你們的笑容，老師覺得好幸福。,喜悅,1,0,1,10,0.3,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.1842072010040283,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,明天要帶你們去動物園，你們是不是也跟老師一樣期待？,期待,1,0,1,14,0.29,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：14  
Tension：0.29",1.0881831645965576,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,等一下我們要做手指畫，你們準備好了嗎？,期待,0,0,0,12,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：12
Tension：0.00",0.974938154220581,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,我最期待的就是每天早上看到你們一個個來跟我說早安。,期待,1,0,1,17,0.18,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：17  
Tension：0.18",1.002018928527832,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,今天有新故事書要唸給你們聽，很精彩喔！,期待,1,0,1,13,0.23,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.3886430263519287,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,快放學了，老師等一下要發今天的星星獎勵唷。,期待,0,0,0,13,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.00",1.1297500133514404,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,你說你會帶你最喜歡的玩具來分享，老師很期待看見。,期待,1,0,1,16,0.19,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：16  
Tension：0.19",0.9089479446411133,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,下週要舉辦才藝表演了，你想好要表演什麼了嗎？,期待,0,0,0,17,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：17
Tension：0.00",1.5017950534820557,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,今天要練習新舞蹈，我已經等不及想看你們跳了！,期待,2,0,1,14,0.36,"情緒：期待
Modifier：2
Idiom：0
DegreeHead：1
WordCount：14  
Tension：0.36",4.217142105102539,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,老師做了新的教具，等一下想請你們來幫忙測試。,期待,0,0,0,15,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：15
Tension：0.00",2.3674569129943848,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,下次親子日，希望能看到你跟爸爸媽媽一起跳舞喔！,期待,0,0,1,14,0.14,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.14",1.04734206199646,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,剛剛你哭得很傷心，老師有點擔心你是不是哪裡不舒服。,悲傷,2,0,0,15,0.13,"情緒：悲傷
Modifier：2
Idiom：0
DegreeHead：0
WordCount：15  
Tension：0.13",0.9635138511657715,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,今天你一直一個人坐著，老師有點怕你是不是心情不好。,恐懼,1,0,1,15,0.2,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.20",1.2865540981292725,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,這幾天流感很多，老師有點擔心你們沒有好好洗手。,恐懼,1,0,1,15,0.27,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.27",1.3568592071533203,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,如果玩具沒有收好，老師怕有人會不小心踩到跌倒。,恐懼,1,0,1,15,0.27,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.27",1.5025386810302734,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,你說你不想上台，我會怕你是真的很緊張還是被嚇到了？,恐懼,2,0,1,17,0.29,"情緒：恐懼
Modifier：2
Idiom：0
DegreeHead：1
WordCount：17  
Tension：0.29",1.5418062210083008,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,剛剛你推了同學，老師有點擔心你是不是在模仿什麼不好的行為。,恐懼,1,0,0,18,0.06,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：18  
Tension：0.06",1.0475828647613525,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,最近你常常咳嗽，老師真的有點怕你沒休息好。,恐懼,1,0,1,13,0.23,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",2.692786931991577,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,老師今天聲音有點沙啞，怕講故事你們會聽不清楚。,恐懼,1,0,0,13,0.08,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.08",1.825361967086792,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,如果你不告訴老師怎麼了，老師會很擔心也不知道怎麼幫你。,信任,2,0,1,17,0.29,"情緒：信任
Modifier：2
Idiom：0
DegreeHead：1
WordCount：17  
Tension：0.29",3.1847779750823975,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,老師不希望有人在上課時跑來跑去，會怕你們撞到受傷。,恐懼,0,0,0,20,0.0,"情緒：恐懼
Modifier：0
Idiom：0
DegreeHead：0
WordCount：20
Tension：0.00",1.3116300106048584,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,有些小朋友亂丟垃圾，真讓人不舒服。,厭惡,1,0,0,10,0.1,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.431030035018921,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,玩具被弄得亂七八糟，看了很煩。,厭惡,1,1,1,10,0.5,"情緒：厭惡
Modifier：1
Idiom：1
DegreeHead：1
WordCount：10  
Tension：0.50",1.077829122543335,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,有些孩子不聽話，讓老師很頭痛。,厭惡,1,0,1,9,0.33,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.33",1.3583710193634033,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,教室裡有味道，讓人很不自在。,厭惡,2,0,1,9,0.56,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.56",1.1331610679626465,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,小朋友爭吵吵不停，讓人很煩躁。,厭惡,1,0,1,10,0.3,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.1851210594177246,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,有時候家長的態度讓我很失望。,悲傷,1,0,1,10,0.3,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.0714831352233887,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,有孩子故意搗亂，讓氣氛很差。,厭惡,3,0,1,9,0.78,"情緒：厭惡
Modifier：3
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.78",1.2423760890960693,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,噪音太大，教學無法專心進行。,憤怒,1,0,1,8,0.38,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",0.8876280784606934,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,玩具壞了沒有人修，真的很討厭。,厭惡,2,0,1,9,0.56,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：1
WordCount：9
Tension：0.56",0.8790798187255859,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,孩子們不遵守規矩，讓人很難管理。,厭惡,1,0,1,10,0.3,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",0.9680771827697754,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,今天隊友掉線，整場比賽都輸了，真的難過。,悲傷,1,0,1,13,0.23,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.2324402332305908,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,作業做不好，感覺自己很沒用。,悲傷,1,0,1,9,0.44,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.44",2.001265287399292,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,朋友沒時間陪我，心裡空空的。,悲傷,1,0,0,9,0.11,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：9  
Tension：0.11",1.15476393699646,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,偶像沒回覆我留言，失落感湧上心頭。,悲傷,1,0,0,10,0.1,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.5499238967895508,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,看著別人都畢業了，自己還卡在期末。,悲傷,1,0,0,11,0.09,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.09",1.1062910556793213,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,打遊戲連敗，覺得很挫折。,悲傷,1,0,1,7,0.43,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：7  
Tension：0.43",1.8652501106262207,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,宿舍吵鬧讓我睡不好，心情不好。,悲傷,2,0,0,10,0.2,"情緒：悲傷
Modifier：2
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.20",2.6821320056915283,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,假日沒約到人，感覺孤單。,悲傷,1,0,0,7,0.14,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：7  
Tension：0.14",1.1549341678619385,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,成績沒達到預期，心裡難受。,悲傷,1,0,0,8,0.13,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.13",2.145371198654175,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,看見朋友們忙碌，自己卻迷茫，覺得難過。,悲傷,2,0,0,11,0.18,"情緒：悲傷
Modifier：2
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.18",2.0199477672576904,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,那隊友怎麼這麼爛，害我輸掉比賽！,憤怒,1,0,1,11,0.36,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.36",1.4158620834350586,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,作業交了好幾次還被退回，氣炸我了。,PARSE_ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,6.357406139373779,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,宿舍隔壁吵到半夜，真是煩死了！,憤怒,1,0,1,9,0.44,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.44",1.1393089294433594,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,老師講話太快，我根本跟不上。,悲傷,1,0,1,9,0.44,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.44",1.3295490741729736,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,網路連線一直斷，讓我超級火大。,憤怒,2,0,1,9,0.56,"情緒：憤怒
Modifier：2
Idiom：0
DegreeHead：1
WordCount：9
Tension：0.56",1.297900915145874,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,同學作弊被抓，怎麼可以這樣！,憤怒,1,0,0,8,0.13,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.13",1.7337567806243896,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,電腦當機，重要檔案沒存到，氣死我了。,憤怒,1,0,0,12,0.08,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：12  
Tension：0.08",0.980309009552002,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,被朋友放鴿子，真的是太差勁。,厭惡,1,0,2,9,0.56,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：2
WordCount：9  
Tension：0.56",1.7360408306121826,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,食堂的飯難吃到讓人想吐。,厭惡,1,0,0,8,0.13,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8
Tension：0.13",2.263556718826294,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,寒假作業一堆，壓力大得要死。,悲傷,2,0,1,9,0.56,"情緒：悲傷
Modifier：2
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.56",2.7394349575042725,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,沒想到這款新遊戲這麼好玩！,驚奇,1,0,1,8,0.38,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",2.527852773666382,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,今天宿舍的派對比想像中還熱鬧。,驚奇,1,0,1,10,0.3,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.4527180194854736,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,老師竟然答應延期交報告，太幸運了。,喜悅,1,0,1,10,0.3,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.6012651920318604,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,朋友竟然在遊戲裡遇到偶像，超驚訝。,驚奇,1,0,1,11,0.27,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",1.2056121826171875,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,手機居然突然升級，感覺很酷。,驚奇,1,0,1,8,0.38,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",2.166066884994507,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,同學的才藝比賽超厲害，讓我大吃一驚。,驚奇,2,0,1,11,0.45,"情緒：驚奇
Modifier：2
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.45",1.5533242225646973,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,今天校園裡有免費的餐點發放，太意外了。,驚奇,0,0,1,13,0.15,"情緒：驚奇
Modifier：0
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.15",0.896888017654419,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,我居然在比賽中拿到第一名，超不可思議。,驚奇,2,0,1,12,0.42,"情緒：驚奇
Modifier：2
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.42",1.2133691310882568,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,看到新出的電競設備，覺得超級讚。,喜悅,1,0,1,8,0.38,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",1.1209681034088135,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,宿舍裡有人突然開起電音派對，嚇我一跳。,驚奇,1,0,0,12,0.08,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：0
WordCount：12  
Tension：0.08",1.1497058868408203,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,你放心交給我，我絕對不會雷你這一場。,信任,1,0,1,12,0.25,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.25",2.988662004470825,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,她說要幫我搶演唱會門票，我信她，手速超快的。,信任,1,0,1,13,0.23,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.5710630416870117,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,這組作業交給阿傑做我完全不擔心，他超穩。,信任,1,0,1,13,0.23,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.1542928218841553,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,你說的攻略我信啦，我照那樣打真的過了。,信任,0,0,0,13,0.0,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：0
WordCount：13
Tension：0.00",2.231890916824341,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,雖然教授有點兇，但我相信他真的想我們學到東西。,信任,2,0,1,16,0.31,"情緒：信任
Modifier：2
Idiom：0
DegreeHead：1
WordCount：16  
Tension：0.31",1.104355812072754,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,社團活動你安排就好，我跟著嗨就對了。,信任,0,0,0,12,0.0,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：0
WordCount：12  
Tension：0.00",1.9047091007232666,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,我室友嘴巴壞一點，其實人超罩的，我信他。,信任,2,0,2,13,0.46,"情緒：信任
Modifier：2
Idiom：0
DegreeHead：2
WordCount：13  
Tension：0.46",0.9107861518859863,200
