character,true_emotion,sentence,predicted_emotion,intensity_level,raw_response,api_time,api_status
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,發現自己成長了很多，超有成就感。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.7355787754058838,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,雖然忙，但感覺每天都充實。,喜悅,Low,"情緒：喜悅
強度：Low",0.7464702129364014,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,發現新音樂很棒，一整天都有好心情。,喜悅,Low,"情緒：喜悅
強度：Low",1.4472949504852295,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,聽到朋友的好消息，替他們開心。,喜悅,Low,"情緒：喜悅
強度：Low",2.680233955383301,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,今天天氣好，心情自然就好。,喜悅,Low,"情緒：喜悅
強度：Low",0.8714940547943115,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,同事送的小禮物，讓我覺得被關心。,信任,Low,"情緒：信任
強度：Low",1.646559238433838,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,這次如果部署順利，我就可以專心開發下個版本了。,期待,Low,"情緒：期待
強度：Low",0.8193838596343994,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,新技術分享會快到了，有點期待會學到什麼。,期待,Low,"情緒：期待
強度：Low",0.8585309982299805,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,月底會去見大學同學，雖然緊張但也有點期待。,期待,Low,"情緒：期待
強度：Low",1.929027795791626,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,這週專案驗收完，我應該可以好好睡一覺了吧。,期待,Low,"情緒：期待
強度：Low",1.2643282413482666,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,希望下次code review不要又被挑同樣的問題。,期待,Low,"情緒：期待
強度：Low",1.9323458671569824,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,我對新功能的A/B測試結果還蠻好奇的。,期待,Low,"情緒：期待
強度：Low",0.7278387546539307,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,週五跟同事約了晚餐，雖然不熟，但還是有點期待。,期待,Low,"情緒：期待
強度：Low",0.7153651714324951,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,這次重構如果成功，效能應該會明顯提升。,期待,Low,"情緒：期待
強度：Low",0.7660417556762695,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,長假快到了，我已經開始規劃旅程了。,期待,Low,"情緒：期待
強度：Low",0.9154460430145264,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,第一次投稿技術文章，有點緊張但也想知道會不會被刊出。,期待,Low,"情緒：期待
強度：Low",0.7357730865478516,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,剛剛deploy時卡住了，我有點怕是不是哪邊沒考慮到。,恐懼,Low,"情緒：恐懼
強度：Low",1.8560190200805664,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,如果這次測試還是過不了，可能要整個rollback了。,恐懼,Medium,"情緒：恐懼
強度：Medium",2.0895159244537354,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,我不太擅長當眾發表，有點怕會講不清楚。,恐懼,Low,"情緒：恐懼
強度：Low",1.1273777484893799,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,這功能牽涉的邏輯太多，我怕改動後會有副作用。,恐懼,Low,"情緒：恐懼
強度：Low",0.7221789360046387,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,我們系統太仰賴某個第三方API，我有點不安。,恐懼,Low,"情緒：恐懼
強度：Low",1.1457889080047607,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,如果這週進度再拖延，可能整個時程都會被壓縮。,恐懼,Medium,"情緒：恐懼
強度：Medium",0.8484668731689453,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,我最怕的是遇到那種不重視文件的合作對象。,恐懼,Low,"情緒：恐懼
強度：Low",2.848081111907959,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,有些技術債拖太久了，坦白說我有點焦慮。,恐懼,Medium,"情緒：恐懼
強度：Medium",2.5283970832824707,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,現在這種工作強度，我怕我撐不了多久。,恐懼,Medium,"情緒：恐懼
強度：Medium",1.0483760833740234,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,如果跳槽失敗，我不確定還有沒有備案。,恐懼,Low,"情緒：恐懼
強度：Low",2.2181169986724854,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,這種低效的工作流程，真讓人生氣。,憤怒,Medium,"情緒：憤怒
強度：Medium",1.8468618392944336,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,同事愛拖延，害大家都要等他。,憤怒,Medium,"情緒：憤怒
強度：Medium",1.6686232089996338,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,那種不負責任的態度，讓人反感。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.7281379699707031,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,一直重複做同樣的錯誤，煩死人了。,憤怒,High,"情緒：憤怒
強度：High",0.9512388706207275,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,亂七八糟的程式碼，看得我頭大。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.9386413097381592,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,無聊的會議根本浪費時間。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.1477859020233154,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,那種假裝忙碌的人最討厭。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.349315881729126,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,被迫加班到很晚，心情超差。,憤怒,High,"情緒：憤怒
強度：High",3.6066720485687256,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,設備老舊又卡頓，工作效率很低。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.9390630722045898,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,看到別人抄襲我的成果，真是氣炸。,憤怒,High,"情緒：憤怒
強度：High",0.918079137802124,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,今天生意不好，心裡真不是滋味。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.8602101802825928,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,客人都少得讓我擔心。,恐懼,Low,"情緒：恐懼
強度：Low",0.9877948760986328,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,廚房的設備又壞了，工作更辛苦了。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.8048648834228516,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,看到老闆不理會我的建議，覺得好無力。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.6852099895477295,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,今天有道菜失敗了，自己很沮喪。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.7724900245666504,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,聽說老同事換工作了，心裡空落落的。,悲傷,Low,"情緒：悲傷
強度：Low",1.3360800743103027,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,家裡小孩生病了，心情不好。,悲傷,Low,"情緒：悲傷
強度：Low",1.069953203201294,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,工作忙碌又沒時間陪家人，真難過。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.9750730991363525,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,想念以前和團隊合作的快樂時光。,悲傷,Low,"情緒：悲傷
強度：Low",1.1888971328735352,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,今天煮的湯味道怪怪的，讓我不舒服。,厭惡,Low,"情緒：厭惡
強度：Low",2.390294075012207,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,廚房裡亂成一團，真的氣炸我。,憤怒,High,"情緒：憤怒
強度：High",1.6681170463562012,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,客人點餐慢吞吞，害整個流程卡住。,憤怒,Medium,"情緒：憤怒
強度：Medium",1.6119859218597412,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,那個助手老是犯錯，怎麼教都不聽。,憤怒,Medium,"情緒：憤怒
強度：Medium",0.8819582462310791,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,老闆又改菜單，搞得我們手忙腳亂。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.0386381149291992,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,有人用錯食材，這樣怎麼上菜？,憤怒,Medium,"情緒：憤怒
強度：Medium",0.7263031005859375,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,工作壓力大到讓我想爆炸。,憤怒,High,"情緒：憤怒
強度：High",0.9501597881317139,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,廚房油煙太重，整天嗆得我要發瘋。,厭惡,High,"情緒：厭惡
強度：High",0.8415272235870361,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,同事不配合，怎麼能做好菜？,憤怒,Medium,"情緒：憤怒
強度：Medium",0.8357701301574707,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,餐廳的清潔根本不到位，太惡心了。,厭惡,High,"情緒：厭惡
強度：High",0.7535278797149658,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,這種態度讓我真的忍不住想吼。,憤怒,High,"情緒：憤怒
強度：High",0.9208528995513916,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,沒想到這道新菜這麼受歡迎，太驚訝了。,驚奇,Medium,"情緒：驚奇
強度：Medium",1.0476739406585693,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,今天的食材比平常新鮮很多，真幸運。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.790457010269165,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,新來的學徒廚藝進步超快，讓我震驚。,驚奇,Medium,"情緒：驚奇
強度：Medium",0.8457732200622559,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,客人竟然點了我們從沒試過的菜，真有趣。,驚奇,Low,"情緒：驚奇
強度：Low",0.6761898994445801,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,收到客人讚美，心情大好。,喜悅,Low,"情緒：喜悅
強度：Low",0.8084650039672852,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,廚房裝了新設備，效率提高不少。,喜悅,Low,"情緒：喜悅
強度：Low",0.9691987037658691,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,那道甜點意外做成功了，讓我驚喜。,驚奇,Medium,"情緒：驚奇
強度：Medium",0.8907477855682373,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,店裡突然來了一群老顧客，好熱鬧。,喜悅,Medium,"情緒：喜悅
強度：Medium",3.0321547985076904,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,工作中遇到新靈感，感覺超棒。,喜悅,Medium,"情緒：喜悅
強度：Medium",2.0868043899536133,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,驚奇,今天的調味完美，讓我很驚喜。,驚奇,Medium,"情緒：驚奇
強度：Medium",1.036496877670288,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,你照我說的做，這道菜一定會成功！,信任,Medium,"情緒：信任
強度：Medium",1.7635900974273682,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,阿明的刀工我最信，他切的魚片我敢直接上桌。,信任,Low,"情緒：信任
強度：Low",1.9542710781097412,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,客人雖然挑，但我有信心這道菜能讓他滿意。,信任,Low,"情緒：信任
強度：Low",2.1380460262298584,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,我信你有那個天份，廚房的事學一下就上手。,信任,Low,"情緒：信任
強度：Low",0.6438219547271729,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,材料我都交代給老蔡採購，他不會讓我們用到不新鮮的。,信任,Low,"情緒：信任
強度：Low",1.3471591472625732,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,我們這個團隊配合那麼久了，我完全放心交給你們。,信任,Low,"情緒：信任
強度：Low",2.714475154876709,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,這鍋湯交給你煮沒問題，我相信你。,信任,Low,"情緒：信任
強度：Low",0.827639102935791,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,這位客人上次就愛吃你炒的米粉，這次一樣交給你炒！,信任,Low,"情緒：信任
強度：Low",0.739898681640625,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,我說可以就是可以，老闆信我那是有原因的。,信任,Medium,"情緒：信任
強度：Medium",0.6782841682434082,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,信任,你就照食譜煮，不用怕出錯，我都幫你想好了。,信任,Low,"情緒：信任
強度：Low",1.242799997329712,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,今天客人很多，廚房氣氛超好。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.9025537967681885,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,新菜賣得特別好，大家都很開心。,喜悅,Medium,"情緒：喜悅
強度：Medium",1.274773120880127,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,學徒做得不錯，讓我放心不少。,信任,Low,"情緒：信任
強度：Low",0.9160850048065186,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,收到老顧客的讚美，心裡暖暖的。,喜悅,Low,"情緒：喜悅
強度：Low",1.0188050270080566,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,大家一起合作，感覺很棒。,喜悅,Low,"情緒：喜悅
強度：Low",0.8721179962158203,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,餐廳新裝潢，看起來很有氣氛。,喜悅,Low,"情緒：喜悅
強度：Low",0.7910017967224121,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,試做的甜點成功了，特別有成就感。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.9818973541259766,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,晚餐時間忙碌但愉快。,喜悅,Low,"情緒：喜悅
強度：Low",1.4658801555633545,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,廚房氣味香噴噴，讓人開心。,喜悅,Low,"情緒：喜悅
強度：Low",1.0526306629180908,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,喜悅,看到員工笑容滿面，心情也好。,喜悅,Low,"情緒：喜悅
強度：Low",0.8742561340332031,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,這週新菜單上了，我等著看客人什麼反應！,期待,Medium,"情緒：期待
強度：Medium",1.794785976409912,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,下個月比賽我報名了，這次一定要拚一個獎回來。,期待,Medium,"情緒：期待
強度：Medium",1.7898712158203125,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,聽說那個美食部落客要來，我有點期待他吃完的評論。,期待,Low,"情緒：期待
強度：Low",0.8289060592651367,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,週末的訂位爆滿，等著看我們廚房怎麼發揮啦！,期待,Medium,"情緒：期待
強度：Medium",4.668210983276367,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,小張最近學得不錯，我期待他能快點升副主廚。,期待,Low,"情緒：期待
強度：Low",0.7728221416473389,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,新鮮白蝦剛到，我腦袋已經在想要怎麼做創意菜了！,期待,Medium,"情緒：期待
強度：Medium",1.452967882156372,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,晚上那桌是熟客，他們一來我就來勁兒。,期待,Medium,"情緒：期待
強度：Medium",2.6213560104370117,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,這次換我設計甜點環節，說真的我超期待！,期待,High,"情緒：期待
強度：High",2.7773871421813965,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,明天我們開放試吃，我想聽聽大家的反應。,期待,Low,"情緒：期待
強度：Low",1.705928087234497,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,期待,年夜飯的菜單我想了半年，一定讓客人吃到笑。,期待,Medium,"情緒：期待
強度：Medium",1.4890491962432861,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,剛剛火爐冒了一下，我怕是瓦斯管哪裡鬆了。,恐懼,Low,"情緒：恐懼
強度：Low",2.8357582092285156,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,冰箱如果再壞，我們這批生魚片就全毀了。,恐懼,Medium,"情緒：恐懼
強度：Medium",1.085618257522583,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,我最怕就是尖峰時段出大包，客人一等火就上來。,恐懼,Medium,"情緒：恐懼
強度：Medium",1.1436219215393066,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,你油倒太多了，小心等下整鍋起火！,恐懼,Medium,"情緒：恐懼
強度：Medium",2.473428964614868,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,這道菜看起來怪怪的，我有點怕是不是哪個步驟搞錯了。,恐懼,Low,"情緒：恐懼
強度：Low",0.8382551670074463,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,最近食安查得緊，我們絕對不能有一點疏忽。,恐懼,Medium,"情緒：恐懼
強度：Medium",1.6605758666992188,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,那批牛肉來得有點晚，我怕今天備料趕不完。,恐懼,Low,"情緒：恐懼
強度：Low",0.9398782253265381,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,我喉嚨最近怪怪的，希望不是感冒，不然影響太大了。,恐懼,Low,"情緒：恐懼
強度：Low",0.8277299404144287,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,天氣這麼熱，怕那些海鮮放不久，快處理一處理。,恐懼,Medium,"情緒：恐懼
強度：Medium",0.7948050498962402,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,恐懼,聽說附近新開一間餐廳，我是怕我們的客人會被搶走啦。,恐懼,Low,"情緒：恐懼
強度：Low",1.5537962913513184,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,看到地板油膩膩的，真噁心。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.7472271919250488,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,廚房裡的垃圾沒有人處理，討厭死了。,厭惡,High,"情緒：厭惡
強度：High",0.7517931461334229,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,有些同事不遵守規矩，讓人火大。,憤怒,High,"情緒：憤怒
強度：High",0.9214568138122559,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,不乾淨的碗盤讓我受不了。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.787308931350708,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,油煙味道太重，整個人都不舒服。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.8582799434661865,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,有些客人態度差，讓人不想服務。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.9169642925262451,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,那種敷衍了事的態度真讓人生氣。,憤怒,Medium,"情緒：憤怒
強度：Medium",1.2610368728637695,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,廚房裡亂七八糟，看得我心煩。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.0511600971221924,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,這種拖拖拉拉的工作效率，討厭。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.8953418731689453,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,厭惡,有人偷懶不做事，讓團隊很困擾。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.239138126373291,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,今天小朋友哭了，我心裡很難過。,悲傷,Medium,"情緒：悲傷
強度：Medium",1.4955039024353027,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,孩子生病了，讓我擔心不已。,恐懼,Medium,"情緒：恐懼
強度：Medium",1.0961401462554932,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,看著孩子受傷，心疼得不行。,悲傷,Medium,"情緒：悲傷
強度：Medium",1.2435519695281982,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,教室裡安靜得讓人感覺空蕩蕩。,悲傷,Low,"情緒：悲傷
強度：Low",0.906822919845581,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,有小朋友不聽話，讓我感到挫敗。,悲傷,Medium,"情緒：悲傷
強度：Medium",2.477543830871582,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,孩子不願意分享玩具，我有點失落。,悲傷,Low,"情緒：悲傷
強度：Low",0.7148082256317139,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,朋友搬家了，覺得孤單。,悲傷,Low,"情緒：悲傷
強度：Low",3.1890690326690674,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,看見孩子難過，自己也跟著難受。,悲傷,Low,"情緒：悲傷
強度：Low",0.9631359577178955,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,今天的活動沒辦好，覺得很遺憾。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.6940059661865234,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,悲傷,看到孩子生氣，我也感到難過。,悲傷,Low,"情緒：悲傷
強度：Low",2.162768840789795,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,有小朋友亂跑讓我很生氣。,憤怒,Medium,"情緒：憤怒
強度：Medium",0.7073829174041748,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,教室裡的玩具被弄壞了，真讓我火大。,憤怒,High,"情緒：憤怒
強度：High",0.797835111618042,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,有家長不配合，讓我覺得很氣。,憤怒,Medium,"情緒：憤怒
強度：Medium",0.7972500324249268,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,孩子爭吵不停，教室裡亂成一團。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.7854602336883545,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,有人亂丟垃圾，讓我不開心。,厭惡,Low,"情緒：厭惡
強度：Low",0.8614110946655273,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,有小朋友不聽話，反覆提醒也沒用，氣死我了。,憤怒,High,"情緒：憤怒
強度：High",0.6682920455932617,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,教具壞了還沒修，真讓人失望。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.7922279834747314,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,有人遲到，耽誤了教學進度。,厭惡,Low,"情緒：厭惡
強度：Low",1.0259990692138672,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,孩子之間的爭吵讓我感覺煩躁。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.9824130535125732,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,憤怒,有時候真的覺得壓力很大。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.706165075302124,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,今天孩子們突然會唱新歌，真讓我驚喜。,驚奇,Medium,"情緒：驚奇
強度：Medium",0.779644250869751,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,發現小朋友竟然自己整理玩具，好厲害。,驚奇,Medium,"情緒：驚奇
強度：Medium",0.6963331699371338,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,教室裡出現了漂亮的彩繪，讓我驚訝。,驚奇,Low,"情緒：驚奇
強度：Low",0.7641637325286865,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,小朋友第一次說出完整句子，心裡好開心。,喜悅,Medium,"情緒：喜悅
強度：Medium",1.0396780967712402,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,看到孩子學會新技能，覺得很驚喜。,驚奇,Medium,"情緒：驚奇
強度：Medium",0.6778080463409424,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,孩子們自己排隊，讓我感覺很驚奇。,驚奇,Low,"情緒：驚奇
強度：Low",1.1058361530303955,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,今天的活動比預期順利完成，太棒了。,喜悅,Medium,"情緒：喜悅
強度：Medium",1.5524570941925049,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,收到家長的讚美，讓我很驚訝。,驚奇,Low,"情緒：驚奇
強度：Low",0.6483149528503418,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,孩子們玩得這麼開心，讓我感到欣慰。,喜悅,Low,"情緒：喜悅
強度：Low",1.8055520057678223,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,驚奇,突然有孩子給我一個大擁抱，太感動了。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.9205441474914551,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,我相信你可以自己把鞋子穿好，老師在旁邊陪你。,信任,Low,"情緒：信任
強度：Low",0.8498258590698242,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,雖然今天有一點小衝突，但我知道你們其實是好朋友對吧？,信任,Low,"情緒：信任
強度：Low",0.9722146987915039,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,這首歌你昨天就快學會了，老師相信你今天一定能唱完。,信任,Low,"情緒：信任
強度：Low",0.7637529373168945,200
